OBJECTID,Shape_Leng,GroupCount,vertex_ind,vertex_par,vertex_p_1,distance,angle,x,y
"1226",20.76985784960,6037.000000,"0","0","0",0.00000000000000,318.38064130560213,15351.94830,6837944.80800
"1226",20.76985784960,6037.000000,"1","0","1",20.76985784959114,318.38064130560213,15338.15340,6837960.33500
"1227",91.90525110250,6297.000000,"0","0","0",0.00000000000000,318.38068882537459,15326.21200,6837973.77580
"1227",91.90525110250,6297.000000,"1","0","1",26.55281306911655,318.39580733433417,15308.57620,6837993.62600
"1227",91.90525110250,6297.000000,"2","0","2",29.35643761962680,330.59882554747452,15306.71520,6837995.72290
"1227",91.90525110250,6297.000000,"3","0","3",72.95366508582374,342.78345078798310,15293.81350,6838037.36740
"1227",91.90525110250,6297.000000,"4","0","4",91.90525110251160,342.78017632431107,15288.20310,6838055.46950
"1228",17.97921406720,1267.000000,"0","0","0",0.00000000000000,318.38069869795572,15338.15340,6837960.33500
"1228",17.97921406720,1267.000000,"1","0","1",17.97921406721129,318.38069869795572,15326.21200,6837973.77580
"1229",81.70690671260,4144.000000,"0","0","0",0.00000000000000,158.67464619423126,15902.95570,6838005.98720
"1229",81.70690671260,4144.000000,"1","0","1",22.62008852596312,158.67452822035716,15911.18180,6837984.91590
"1229",81.70690671260,4144.000000,"2","0","2",45.24021341772640,157.02801671575702,15919.40800,6837963.84460
"1229",81.70690671260,4144.000000,"3","0","3",55.82372794189662,155.38126433817419,15923.81680,6837954.22310
"1229",81.70690671260,4144.000000,"4","0","4",66.40719321304834,154.84606063196702,15928.22570,6837944.60170
"1229",81.70690671260,4144.000000,"5","0","5",74.05709501826352,154.31105344640849,15931.54180,6837937.70790
"1229",81.70690671260,4144.000000,"6","0","6",81.70690671260084,154.31089112020044,15934.85790,6837930.81420
"1230",66.78946693190,5396.000000,"0","0","0",0.00000000000000,259.07366956592398,15851.76130,6838035.87910
"1230",66.78946693190,5396.000000,"1","0","1",33.39652184667605,259.08731856713587,15818.97020,6838029.54890
"1230",66.78946693190,5396.000000,"2","0","2",66.78946693185136,259.10096756834787,15786.17960,6838023.23500
"1231",326.95850937000,5396.000000,"0","0","0",0.00000000000000,253.87773289587565,15786.17960,6838023.23500
"1231",326.95850937000,5396.000000,"1","0","1",163.48994578489700,253.87902124773717,15629.11950,6837977.83580
"1231",326.95850937000,5396.000000,"2","0","2",326.95850937025784,253.88030959959869,15472.07790,6837932.44960
"1232",31.46136933500,2698.000000,"0","0","0",0.00000000000000,120.26633123926239,15851.76130,6838035.87910
"1232",31.46136933500,2698.000000,"1","0","1",29.63730546539861,120.27969839698807,15877.35880,6838020.94130
"1232",31.46136933500,2698.000000,"2","0","2",31.46136933498983,120.29306555471373,15878.93380,6838020.02120
"1233",7.06586410089,3975.000000,"0","0","0",0.00000000000000,120.29414323710336,15896.85470,6838009.55150
"1233",7.06586410089,3975.000000,"1","0","1",7.06586410088768,120.29414323710336,15902.95570,6838005.98720
"1234",20.75507829100,2630.000000,"0","0","0",0.00000000000000,120.29421193175222,15878.93380,6838020.02120
"1234",20.75507829100,2630.000000,"1","0","1",20.75507829104108,120.29421193175222,15896.85470,6838009.55150
"1235",30.48137641470,4179.000000,"0","0","0",0.00000000000000,253.19930467524941,15921.97560,6838052.55080
"1235",30.48137641470,4179.000000,"1","0","1",15.23300577387271,253.20900122623067,15907.39280,6838048.14780
"1235",30.48137641470,4179.000000,"2","0","2",30.48137641470591,253.21869777721199,15892.79380,6838043.74530
"1236",41.77969792370,2766.000000,"0","0","0",0.00000000000000,259.14766406213181,15892.79380,6838043.74530
"1236",41.77969792370,2766.000000,"1","0","1",20.88979985521645,259.14768988261568,15872.27760,6838039.81220
"1236",41.77969792370,2766.000000,"2","0","2",41.77969792367192,259.14771570309955,15851.76130,6838035.87910
"1237",19.17668945640,2796.000000,"0","0","0",0.00000000000000,202.19472256298573,15921.97560,6838052.55080
"1237",19.17668945640,2796.000000,"1","0","1",19.17668945640165,202.19472256298573,15914.73150,6838034.79500
"1238",22.83238372340,30.000000,"0","0","0",0.00000000000000,202.19514712648203,15914.73150,6838034.79500
"1238",22.83238372340,30.000000,"1","0","1",5.97730268422580,202.21880329758497,15912.47350,6838029.26060
"1238",22.83238372340,30.000000,"2","0","2",22.83238372341585,202.24245946868783,15906.09340,6838013.65970
"1239",8.28929535892,2675.000000,"0","0","0",0.00000000000000,202.24230640613015,15906.09340,6838013.65970
"1239",8.28929535892,2675.000000,"1","0","1",8.28929535892067,202.24230640613015,15902.95570,6838005.98720
"1240",284.35630230200,2515.000000,"0","0","0",0.00000000000000,348.21541348635742,15288.20310,6838055.46950
"1240",284.35630230200,2515.000000,"1","0","1",117.82098764729503,348.21887765283446,15264.14020,6838170.80710
"1240",284.35630230200,2515.000000,"2","0","2",142.16714597456894,348.21695886552277,15259.17080,6838194.64070
"1240",284.35630230200,2515.000000,"3","0","3",284.35630230248410,348.21157591173397,15230.12180,6838333.83090
"1241",93.88517682740,2515.000000,"0","0","0",0.00000000000000,348.38219535930381,15230.12180,6838333.83090
"1241",93.88517682740,2515.000000,"1","0","1",46.93262188940374,348.37485368422836,15220.67040,6838379.80200
"1241",93.88517682740,2515.000000,"2","0","2",93.88517682741994,348.36751200915285,15211.20320,6838425.79020
"1242",229.47220872500,5030.000000,"0","0","0",0.00000000000000,349.81049922756847,15211.20320,6838425.79020
"1242",229.47220872500,5030.000000,"1","0","1",6.49107699776897,349.86052590624780,15210.05490,6838432.17890
"1242",229.47220872500,5030.000000,"2","0","2",114.73126145635490,349.91278949950879,15191.09280,6838538.74520
"1242",229.47220872500,5030.000000,"3","0","3",151.14468016889813,354.28739902164432,15184.71650,6838574.59600
"1242",229.47220872500,5030.000000,"4","0","4",216.89706780112311,358.65002601775001,15183.17860,6838640.33040
"1242",229.47220872500,5030.000000,"5","0","5",229.47220872464081,358.64028040630194,15182.88020,6838652.90200
"1243",393.15396520100,5030.000000,"0","0","0",0.00000000000000,2.17143623498997,15195.01450,6838848.30690
"1243",393.15396520100,5030.000000,"1","0","1",118.83723347377314,346.77041668203589,15199.51720,6838967.05880
"1243",393.15396520100,5030.000000,"2","0","2",196.61071738518481,331.36992982587719,15162.25120,6839035.32270
"1243",393.15396520100,5030.000000,"3","0","3",393.15396520094635,331.37046252267248,15068.07860,6839207.83580
"1244",195.78129681000,7545.000000,"0","0","0",0.00000000000000,3.55351707655974,15182.88020,6838652.90200
"1244",195.78129681000,7545.000000,"1","0","1",97.88189353542435,3.55340411916079,15188.94700,6838750.59570
"1244",195.78129681000,7545.000000,"2","0","2",195.78129680967163,3.55329116176183,15195.01450,6838848.30690
"1245",445.31212168700,2840.000000,"0","0","0",0.00000000000000,174.23240618409542,18159.63230,6838171.65210
"1245",445.31212168700,2840.000000,"1","0","1",222.65202989983911,174.23481277746384,18182.00740,6837950.12720
"1245",445.31212168700,2840.000000,"2","0","2",445.31212168694344,174.23721937083229,18204.36470,6837728.59240
"1246",289.09685502900,5054.000000,"0","0","0",0.00000000000000,177.76375713392028,18207.53680,6837695.04390
"1246",289.09685502900,5054.000000,"1","0","1",134.08801687375558,177.76725641966945,18212.76890,6837561.05800
"1246",289.09685502900,5054.000000,"2","0","2",268.17259304926358,182.41762428704959,18217.98450,6837427.07490
"1246",289.09685502900,5054.000000,"3","0","3",278.63471789339712,187.06476462146176,18216.69780,6837416.69220
"1246",289.09685502900,5054.000000,"4","0","4",289.09685502946439,187.06503637424291,18215.41100,6837406.30950
"1247",33.69813156190,3074.000000,"0","0","0",0.00000000000000,174.59843660151671,18204.36470,6837728.59240
"1247",33.69813156190,3074.000000,"1","0","1",16.84912026650674,174.59858987062972,18205.95080,6837711.81810
"1247",33.69813156190,3074.000000,"2","0","2",33.69813156192253,174.59874313974271,18207.53680,6837695.04390
"1248",196.34452551900,4500.000000,"0","0","0",0.00000000000000,230.46157688219012,16115.15390,6838175.46350
"1248",196.34452551900,4500.000000,"1","0","1",41.16868326305544,230.45291095545335,16083.40470,6838149.25570
"1248",196.34452551900,4500.000000,"2","0","2",82.34803993572686,234.19867276947809,16051.65520,6838123.03150
"1248",196.34452551900,4500.000000,"3","0","3",139.34190430734947,237.94607172626951,16003.34640,6838092.78980
"1248",196.34452551900,4500.000000,"4","0","4",196.34452551928689,237.93904294229944,15955.03760,6838062.53160
"1249",34.53566733050,2796.000000,"0","0","0",0.00000000000000,253.21896534898329,15955.03760,6838062.53160
"1249",34.53566733050,2796.000000,"1","0","1",17.25750900304556,253.20192609430987,15938.51500,6838057.54910
"1249",34.53566733050,2796.000000,"2","0","2",34.53566733053835,253.18488683963659,15921.97560,6838052.55080
"1250",171.74520524200,1704.000000,"0","0","0",0.00000000000000,140.80062262273020,16115.15390,6838175.46350
"1250",171.74520524200,1704.000000,"1","0","1",8.36000859400487,140.77458365048517,16120.43760,6838168.98490
"1250",171.74520524200,1704.000000,"2","0","2",26.13107822659849,140.74596007906899,16131.68180,6838155.22340
"1250",171.74520524200,1704.000000,"3","0","3",43.92515450773228,139.79993230309046,16142.94180,6838141.44510
"1250",171.74520524200,1704.000000,"4","0","4",80.62535729012779,124.94610093457092,16167.08860,6838113.80750
"1250",171.74520524200,1704.000000,"5","0","5",107.84699217301736,111.03026106073035,16192.49610,6838104.03630
"1250",171.74520524200,1704.000000,"6","0","6",171.74520524225548,111.02480937860192,16252.14030,6838081.11140
"1251",83.93394299920,1943.000000,"0","0","0",0.00000000000000,218.92115145011579,16175.54600,6837836.26600
"1251",83.93394299920,1943.000000,"1","0","1",14.45570310271497,218.92127596344747,16166.46420,6837825.01930
"1251",83.93394299920,1943.000000,"2","0","2",28.91132840546238,211.01872634127369,16157.38240,6837813.77270
"1251",83.93394299920,1943.000000,"3","0","3",47.41462993734202,203.13955897192389,16150.11810,6837796.75500
"1251",83.93394299920,1943.000000,"4","0","4",65.92387714576184,197.90064642610261,16142.83750,6837779.73780
"1251",83.93394299920,1943.000000,"5","0","5",83.93394299922539,192.63822711412567,16138.89700,6837762.16410
"1252",209.88358423700,306.000000,"0","0","0",0.00000000000000,198.08698389758368,16252.14030,6838081.11140
"1252",209.88358423700,306.000000,"1","0","1",72.87755053687012,198.08511857072665,16229.51470,6838011.83500
"1252",209.88358423700,306.000000,"2","0","2",145.77027764306047,198.93535056425361,16206.88890,6837942.54270
"1252",209.88358423700,306.000000,"3","0","3",150.75149377099999,199.78779432608317,16205.20260,6837937.85560
"1252",209.88358423700,306.000000,"4","0","4",155.73283784888284,198.95425974911660,16203.51620,6837933.16840
"1252",209.88358423700,306.000000,"5","0","5",182.79813670479703,198.13210198739725,16195.09850,6837907.44540
"1252",209.88358423700,306.000000,"6","0","6",209.88358423710616,198.14382524409004,16186.66400,6837881.70670
"1253",46.78105535380,306.000000,"0","0","0",0.00000000000000,193.74846174512271,16186.66400,6837881.70670
"1253",46.78105535380,306.000000,"1","0","1",23.39057624512337,193.74849085340813,16181.10500,6837858.98630
"1253",46.78105535380,306.000000,"2","0","2",46.78105535376948,193.74851996169343,16175.54600,6837836.26600
"1254",256.51295454700,1853.000000,"0","0","0",0.00000000000000,8.08359746007722,8602.54100,6838184.92910
"1254",256.51295454700,1853.000000,"1","0","1",128.25545205692970,8.08364521363132,8620.57600,6838311.91020
"1254",256.51295454700,1853.000000,"2","0","2",256.51295454710271,8.08369296718542,8638.61150,6838438.89330
"1255",254.68706948200,1480.000000,"0","0","0",0.00000000000000,1.24339139495373,8602.54100,6838184.92910
"1255",254.68706948200,1480.000000,"1","0","1",254.68706948154349,1.24339139495373,8608.06760,6838439.55620
"1256",550.23071867900,1107.000000,"0","0","0",0.00000000000000,1.24339596024811,8608.06760,6838439.55620
"1256",550.23071867900,1107.000000,"1","0","1",95.53149433895160,359.70915274353570,8610.14060,6838535.06520
"1256",550.23071867900,1107.000000,"2","0","2",170.76906164975173,358.18048308941945,8607.74440,6838610.26460
"1256",550.23071867900,1107.000000,"3","0","3",203.50426569572443,353.92830610991905,8606.70820,6838642.98340
"1256",550.23071867900,1107.000000,"4","0","4",337.04892110168555,344.85136170361147,8582.76260,6838774.36370
"1256",550.23071867900,1107.000000,"5","0","5",456.49136390659527,338.20856626788401,8541.97390,6838886.62580
"1256",550.23071867900,1107.000000,"6","0","6",550.23071867931435,336.38496469636760,8504.42290,6838972.51520
"1257",49.14058044540,1107.000000,"0","0","0",0.00000000000000,336.38508088110024,8504.42290,6838972.51520
"1257",49.14058044540,1107.000000,"1","0","1",22.87214917231393,343.86239724012120,8495.26060,6838993.47200
"1257",49.14058044540,1107.000000,"2","0","2",45.92700931214570,2.30495334192757,8491.78910,6839016.26400
"1257",49.14058044540,1107.000000,"3","0","3",48.02770110546290,13.04943824459782,8492.27130,6839018.30860
"1257",49.14058044540,1107.000000,"4","0","4",49.14058044541266,12.82868340448253,8492.51840,6839019.39370
"1258",0.98459620082,4732.000000,"0","0","0",0.00000000000000,12.83367058686615,8492.51840,6839019.39370
"1258",0.98459620082,4732.000000,"1","0","1",0.98459620082079,12.83367058686615,8492.73710,6839020.35370
"1259",173.11686764600,11352.000000,"0","0","0",0.00000000000000,301.83654644705092,12444.85340,6838198.56430
"1259",173.11686764600,11352.000000,"1","0","1",36.26669172251097,301.84292194836991,12414.04280,6838217.69490
"1259",173.11686764600,11352.000000,"2","0","2",72.51944274191791,303.71957285485979,12383.24830,6838236.82500
"1259",173.11686764600,11352.000000,"3","0","3",90.04825708270708,305.62674052870682,12368.99380,6838247.02640
"1259",173.11686764600,11352.000000,"4","0","4",107.57270071742769,299.94825590672724,12354.75600,6838257.24360
"1259",173.11686764600,11352.000000,"5","0","5",140.34482522567075,294.23271960061737,12324.87160,6838270.69480
"1259",173.11686764600,11352.000000,"6","0","6",173.11686764647393,294.23256018516315,12294.98720,6838284.14580
"1260",450.47556768200,7672.000000,"0","0","0",0.00000000000000,285.43007024152473,12294.98720,6838284.14580
"1260",450.47556768200,7672.000000,"1","0","1",5.08114530223821,285.51879787334241,12290.08920,6838285.49770
"1260",450.47556768200,7672.000000,"2","0","2",10.16614322508403,286.33226120804164,12285.19170,6838286.86580
"1260",450.47556768200,7672.000000,"3","0","3",18.10619899310842,287.09777637851727,12277.60090,6838289.19480
"1260",450.47556768200,7672.000000,"4","0","4",26.06626633498244,285.41448202767077,12269.99430,6838291.54050
"1260",450.47556768200,7672.000000,"5","0","5",134.73446514904947,283.69039673130760,12164.41350,6838317.25960
"1260",450.47556768200,7672.000000,"6","0","6",211.28412914425195,283.69172389453610,12090.03870,6838335.37700
"1260",450.47556768200,7672.000000,"7","0","7",396.52241055002003,285.62531255119967,11910.06530,6838379.22670
"1260",450.47556768200,7672.000000,"8","0","8",416.86194049566353,287.55127070277467,11890.67330,6838385.36240
"1260",450.47556768200,7672.000000,"9","0","9",437.21725776316561,287.10426560239216,11871.26490,6838391.49860
"1260",450.47556768200,7672.000000,"10","0","10",443.84425797213243,286.73150828627280,11864.91620,6838393.39890
"1260",450.47556768200,7672.000000,"11","0","11",450.47556768199286,286.79946420659854,11858.56790,6838395.31550
"1261",101.28153839600,5303.000000,"0","0","0",0.00000000000000,26.56459576271777,12294.98720,6838284.14580
"1261",101.28153839600,5303.000000,"1","0","1",50.63723515260788,26.57309574031515,12317.63250,6838329.43730
"1261",101.28153839600,5303.000000,"2","0","2",101.28153839611996,26.58159571791253,12340.29440,6838374.72840
"1262",168.36849129900,4893.000000,"0","0","0",0.00000000000000,336.63270013643194,12480.21890,6838549.66880
"1262",168.36849129900,4893.000000,"1","0","1",84.18778640078376,336.58115205345968,12446.82800,6838626.95160
"1262",168.36849129900,4893.000000,"2","0","2",89.97825515269808,336.57695279113545,12444.52180,6838632.26300
"1262",168.36849129900,4893.000000,"3","0","3",168.36849129901043,336.62430161178355,12413.41980,6838704.21920
"1263",45.59041587700,3262.000000,"0","0","0",0.00000000000000,41.02543162602200,12450.29530,6838515.27310
"1263",45.59041587700,3262.000000,"1","0","1",22.80657813764360,41.02264281055195,12465.26540,6838532.47880
"1263",45.59041587700,3262.000000,"2","0","2",45.59041587703802,41.01985399508186,12480.21890,6838549.66880
"1264",5.98668346498,3262.000000,"0","0","0",0.00000000000000,27.95364329350469,12373.81050,6838843.51330
"1264",5.98668346498,3262.000000,"1","0","1",5.98668346498046,27.95364329350469,12376.61680,6838848.80150
"1265",9.66209868598,6293.000000,"0","0","0",0.00000000000000,27.93399482967394,12376.61680,6838848.80150
"1265",9.66209868598,6293.000000,"1","0","1",0.04867072947552,20.76410132070241,12376.63960,6838848.84450
"1265",9.66209868598,6293.000000,"2","0","2",4.85543330413952,13.59434789060407,12377.76940,6838853.51660
"1265",9.66209868598,6293.000000,"3","0","3",9.66209868598081,13.59448796947727,12378.89920,6838858.18860
"1266",113.64082814800,3262.000000,"0","0","0",0.00000000000000,322.56504386384722,12413.41980,6838704.21920
"1266",113.64082814800,3262.000000,"1","0","1",56.82028319060690,322.56495440678515,12378.88100,6838749.33700
"1266",113.64082814800,3262.000000,"2","0","2",113.64082814843277,322.56486494972307,12344.34190,6838794.45490
"1267",65.73458773170,4893.000000,"0","0","0",0.00000000000000,47.60194090957656,12401.75170,6838470.94980
"1267",65.73458773170,4893.000000,"1","0","1",32.86718630504631,47.60199408160102,12426.02340,6838493.11140
"1267",65.73458773170,4893.000000,"2","0","2",65.73458773166234,47.60204725362546,12450.29530,6838515.27310
"1268",57.30688401480,4893.000000,"0","0","0",0.00000000000000,33.92554572492505,12344.34190,6838794.45490
"1268",57.30688401480,4893.000000,"1","0","1",14.61705605655707,33.92554573098330,12352.49990,6838806.58360
"1268",57.30688401480,4893.000000,"2","0","2",29.23411211519329,30.92702424666452,12360.65790,6838818.71230
"1268",57.30688401480,4893.000000,"3","0","3",46.27728357142136,27.94077069753234,12368.64040,6838833.77050
"1268",57.30688401480,4893.000000,"4","0","4",57.30688401480188,27.95303863877719,12373.81050,6838843.51330
"1269",114.17336616500,4893.000000,"0","0","0",0.00000000000000,32.56645211638544,12340.29440,6838374.72840
"1269",114.17336616500,4893.000000,"1","0","1",57.08654851522796,32.56666358197657,12371.02280,6838422.83910
"1269",114.17336616500,4893.000000,"2","0","2",114.17336616498702,32.56687504756769,12401.75170,6838470.94980
"1270",171.98062886400,5258.000000,"0","0","0",0.00000000000000,239.59944052267079,12804.73920,6838320.31280
"1270",171.98062886400,5258.000000,"1","0","1",26.04367848726166,239.60365209138251,12782.27630,6838307.13360
"1270",171.98062886400,5258.000000,"2","0","2",46.12707653354434,250.92764267960851,12764.95270,6838296.97310
"1270",171.98062886400,5258.000000,"3","0","3",85.99941657465834,262.31478229358470,12725.44480,6838291.59450
"1270",171.98062886400,5258.000000,"4","0","4",91.56120338913072,262.31906774290559,12719.93210,6838290.85720
"1270",171.98062886400,5258.000000,"5","0","5",171.98062886363689,262.25599259776476,12640.24610,6838280.02090
"1271",38.55565280950,5700.000000,"0","0","0",0.00000000000000,234.09229416795273,12640.24610,6838280.02090
"1271",38.55565280950,5700.000000,"1","0","1",19.27631807973837,234.12616283242127,12624.63300,6838268.71570
"1271",38.55565280950,5700.000000,"2","0","2",38.55565280953188,234.16003149688973,12609.00410,6838257.42720
"1272",175.76067363000,6857.000000,"0","0","0",0.00000000000000,247.51078927532424,12609.00410,6838257.42720
"1272",175.76067363000,6857.000000,"1","0","1",87.87809001735904,247.50860698178221,12527.80900,6838223.81300
"1272",175.76067363000,6857.000000,"2","0","2",152.57020870459866,258.13698194331562,12468.03850,6838199.06310
"1272",175.76067363000,6857.000000,"3","0","3",175.76067363026024,268.76753919839109,12444.85340,6838198.56430
"1273",258.63962644400,6404.000000,"0","0","0",0.00000000000000,46.59910572147348,12804.73920,6838320.31280
"1273",258.63962644400,6404.000000,"1","0","1",3.64372607675939,46.59910572147348,12807.38660,6838322.81640
"1273",258.63962644400,6404.000000,"2","0","2",5.46558911513908,46.59905819423810,12808.71030,6838324.06820
"1273",258.63962644400,6404.000000,"3","0","3",10.95430937788175,45.75090069841312,12812.69820,6838327.83950
"1273",258.63962644400,6404.000000,"4","0","4",22.24887154119485,44.93276096046139,12820.67110,6838335.83950
"1273",258.63962644400,6404.000000,"5","0","5",33.55452141248774,38.86457241418419,12828.66020,6838343.83900
"1273",258.63962644400,6404.000000,"6","0","6",111.06580674290790,32.78653163710535,12870.61050,6838409.01700
"1273",258.63962644400,6404.000000,"7","0","7",127.31867932429654,38.11079356895383,12879.41640,6838422.67760
"1273",258.63962644400,6404.000000,"8","0","8",188.54785679742949,49.71504027535806,12921.49780,6838467.15420
"1273",258.63962644400,6404.000000,"9","0","9",223.58706786023657,56.02308751659646,12950.55180,6838486.74020
"1273",258.63962644400,6404.000000,"10","0","10",258.63962644414102,56.03103198344298,12979.62230,6838506.32560
"1274",156.07441614200,2292.000000,"0","0","0",0.00000000000000,59.28998489755950,12979.62230,6838506.32560
"1274",156.07441614200,2292.000000,"1","0","1",47.25243954552714,59.29009894321816,13020.24820,6838530.45710
"1274",156.07441614200,2292.000000,"2","0","2",94.50499997735960,66.24456608140322,13060.87430,6838554.58850
"1274",156.07441614200,2292.000000,"3","0","3",112.53649141022616,73.19876707471978,13078.13610,6838559.80050
"1274",156.07441614200,2292.000000,"4","0","4",130.56801174525546,69.12609012809708,13095.39790,6838565.01260
"1274",156.07441614200,2292.000000,"5","0","5",143.32114752190137,65.05345637813323,13106.96120,6838570.39150
"1274",156.07441614200,2292.000000,"6","0","6",156.07441614193050,65.05334747558230,13118.52460,6838575.77050
"1275",131.56453928700,5258.000000,"0","0","0",0.00000000000000,318.76413300114609,12804.73920,6838320.31280
"1275",131.56453928700,5258.000000,"1","0","1",18.97307715129916,318.75906600947832,12792.23290,6838334.58060
"1275",131.56453928700,5258.000000,"2","0","2",57.10360047168778,318.73888516517877,12767.09370,6838363.25040
"1275",131.56453928700,5258.000000,"3","0","3",65.78207170148380,318.72599672945495,12761.36860,6838369.77260
"1275",131.56453928700,5258.000000,"4","0","4",78.76522897186447,318.74709009929052,12752.80450,6838379.53060
"1275",131.56453928700,5258.000000,"5","0","5",101.63925064934016,318.75939722691214,12737.72740,6838396.73240
"1275",131.56453928700,5258.000000,"6","0","6",131.56453928650521,318.75283640160598,12717.99740,6838419.23240
"1276",49.88605706040,1400.000000,"0","0","0",0.00000000000000,319.25996075347172,12717.99740,6838419.23240
"1276",49.88605706040,1400.000000,"1","0","1",24.94897394205214,319.24713062920432,12701.71500,6838438.13570
"1276",49.88605706040,1400.000000,"2","0","2",49.88605706041556,319.23430050493704,12685.43190,6838457.02270
"1277",211.82997883600,1400.000000,"0","0","0",0.00000000000000,323.54749956491219,12685.43190,6838457.02270
"1277",211.82997883600,1400.000000,"1","0","1",105.88764975038001,323.56845726688749,12622.51810,6838542.19340
"1277",211.82997883600,1400.000000,"2","0","2",121.07395771678613,323.53715883432534,12613.50400,6838554.41510
"1277",211.82997883600,1400.000000,"3","0","3",127.55610199745735,331.80311718150563,12609.64690,6838559.62480
"1277",211.82997883600,1400.000000,"4","0","4",211.82997883631612,340.12133166322337,12580.99130,6838638.87720
"1278",70.58758314520,700.000000,"0","0","0",0.00000000000000,331.95242741009025,12580.99130,6838638.87720
"1278",70.58758314520,700.000000,"1","0","1",35.29379157259111,331.95242741009025,12564.39600,6838670.02600
"1278",70.58758314520,700.000000,"2","0","2",70.58758314518222,331.95242741009025,12547.80070,6838701.17480
"1279",95.87232355140,1400.000000,"0","0","0",0.00000000000000,315.79780543942775,12547.80070,6838701.17480
"1279",95.87232355140,1400.000000,"1","0","1",72.07736106653940,315.79758854109775,12497.54890,6838752.84590
"1279",95.87232355140,1400.000000,"2","0","2",95.87232355142559,315.79737164276770,12480.95910,6838769.90400
"1280",25.47204617080,2100.000000,"0","0","0",0.00000000000000,311.54645382423718,12447.29650,6838804.51710
"1280",25.47204617080,2100.000000,"1","0","1",12.73606050792845,311.54660299268517,12437.76460,6838812.96400
"1280",25.47204617080,2100.000000,"2","0","2",25.47204617078522,311.54675216113321,12428.23280,6838821.41090
"1281",51.15181191120,1400.000000,"0","0","0",0.00000000000000,306.70808966934845,12428.23280,6838821.41090
"1281",51.15181191120,1400.000000,"1","0","1",30.77818273581026,306.70423225474309,12403.55820,6838839.80820
"1281",51.15181191120,1400.000000,"2","0","2",51.15181191116250,306.70037484013773,12387.22320,6838851.98410
"1282",48.28288858710,1400.000000,"0","0","0",0.00000000000000,315.79759153860914,12480.95910,6838769.90400
"1282",48.28288858710,1400.000000,"1","0","1",48.28288858710198,315.79759153860914,12447.29650,6838804.51710
"1283",10.38194569060,3031.000000,"0","0","0",0.00000000000000,306.69991867755766,12387.22320,6838851.98410
"1283",10.38194569060,3031.000000,"1","0","1",10.38194569064818,306.69991867755766,12378.89920,6838858.18860
"1284",188.04450182700,5072.000000,"0","0","0",0.00000000000000,101.65157064196268,19312.37390,6838359.24150
"1284",188.04450182700,5072.000000,"1","0","1",84.28223084776856,101.65827858415049,19394.91940,6838342.21990
"1284",188.04450182700,5072.000000,"2","0","2",168.55097096201712,98.28000458684129,19477.44770,6838325.18170
"1284",188.04450182700,5072.000000,"3","0","3",178.28959050495973,94.89269356260684,19487.15080,6838324.35070
"1284",188.04450182700,5072.000000,"4","0","4",188.04450182742420,94.89036447786943,19496.87020,6838323.51910
"1285",274.58758696100,6123.000000,"0","0","0",0.00000000000000,86.77330957662701,19859.01950,6838358.22350
"1285",274.58758696100,6123.000000,"1","0","1",137.29375836115082,86.77379108727798,19996.09560,6838365.95130
"1285",274.58758696100,6123.000000,"2","0","2",274.58758696085346,86.77427259792894,20133.17190,6838373.67680
"1286",90.73105746440,4082.000000,"0","0","0",0.00000000000000,82.38536369209304,19769.08670,6838346.21450
"1286",90.73105746440,4082.000000,"1","0","1",45.37482781046040,82.39411635197732,19814.06140,6838352.22710
"1286",90.73105746440,4082.000000,"2","0","2",90.73105746441362,82.40286901186158,19859.01950,6838358.22350
"1287",60.60869121040,4082.000000,"0","0","0",0.00000000000000,82.39148831814052,19709.01160,6838338.18980
"1287",60.60869121040,4082.000000,"1","0","1",30.30430266661569,82.39159453760372,19739.04910,6838342.20220
"1287",60.60869121040,4082.000000,"2","0","2",60.60869121042502,82.39170075706684,19769.08670,6838346.21450
"1288",213.05265976100,4082.000000,"0","0","0",0.00000000000000,93.06171063763009,19496.87020,6838323.51910
"1288",213.05265976100,4082.000000,"1","0","1",17.48125296741054,93.03499236282572,19514.32650,6838322.58540
"1288",213.05265976100,4082.000000,"2","0","2",34.96214222097798,89.76716092905198,19531.78330,6838321.66800
"1288",213.05265976100,4082.000000,"3","0","3",79.65907510796276,86.52610786350948,19576.39810,6838324.37640
"1288",213.05265976100,4082.000000,"4","0","4",124.35590212125101,84.66336289644688,19621.01280,6838327.08470
"1288",213.05265976100,4082.000000,"5","0","5",142.14505318280899,82.82650339511687,19638.66170,6838329.31410
"1288",213.05265976100,4082.000000,"6","0","6",159.93167271038425,82.80531114424254,19656.31010,6838331.52720
"1288",213.05265976100,4082.000000,"7","0","7",168.52219984284804,82.81194447091714,19664.83210,6838332.61010
"1288",213.05265976100,4082.000000,"8","0","8",177.11029055816763,82.82607911483882,19673.35370,6838333.67670
"1288",213.05265976100,4082.000000,"9","0","9",195.08143183261899,82.78662078985516,19691.18260,6838335.93330
"1288",213.05265976100,4082.000000,"10","0","10",213.05265976058797,82.78679895765832,19709.01160,6838338.18980
"1289",65.85901975320,4088.000000,"0","0","0",0.00000000000000,79.09833370336774,20246.70050,6838388.93930
"1289",65.85901975320,4088.000000,"1","0","1",32.93130423641911,79.11226232281447,20279.03750,6838395.16740
"1289",65.85901975320,4088.000000,"2","0","2",65.85901975316673,79.12619094226122,20311.37400,6838401.37910
"1290",44.64670736980,4082.000000,"0","0","0",0.00000000000000,82.17394523588368,20202.47220,6838382.84130
